PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP001110,Idleb,Harim,Qourqeena,Htan*,"36.16557748988271,36.59771681763232",IS,86,97,70,54,307,0.5,0,0.8,0,0,0,,Not covered - N/A,Not covered - N/A,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001133,Idleb,Harim,Qourqeena,Hyr Aldhahab * ,"36.14854449218355,36.66500529255754",IS,102,93,55,59,309,0.6,0,1,0,0,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001134,Idleb,Harim,Qourqeena,Al Radwan (Kfr Arouq)*,"36.1458601917514,36.66844060291282",IS,71,88,69,54,282,0.6,0,0.7,1,1,0,,2.Mostly covered,Not covered - N/A,2.Mostly covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001135,Idleb,Harim,Qourqeena,Al Naqier(kfr Arouq)*,"36.14457593198318,36.66968481467132",IS,312,284,222,182,1000,1,0.25,1,0,0.3,0.5,,1.Fully covered,3. Partially covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001136,Idleb,Harim, ,Monister*,"36.150541260375086,36.66488984354295",IS,70,64,50,41,225,1,0.25,0.5,0,0.3,0.5,,1.Fully covered,3. Partially covered,Not covered - N/A,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001197,Idleb,Harim,Qourqeena,Radwa *,"36.149520026519895,36.62112562917173",IS,112,126,135,122,495,0.9,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001148,Idleb,Idleb,Kelly,*Sukek,"36.10514166299254,36.690899692475796",IS,125,102,198,175,600,0.8,0,1,1,0,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A
CP001149,Idleb,Idleb,Kelly,Abo Makei,"36.11054564360529,36.68255215510726",IS,60,40,45,35,180,0.8,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001150,Idleb,Idleb,Kelly,l Maamal,"36.10842011868954,36.67769702151418",IS,107,93,108,92,400,0.6,0,1,0,0,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001151,Idleb,Idleb,Kelly,* Bonian,"36.11546033062041,36.69346824288368",IS,301,252,203,224,980,1,0,1,1,1,0,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001152,Idleb,Idleb,Kelly, Makla'a,"36.116008842363954,36.67467216029763",IS,530,490,361,354,1735,1,0.8,0,0,0,1,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP001153,Idleb,Idleb,Kelly,*Al Zetoun,"36.12370024435222,36.68863624334335",IS,92,73,98,87,350,0.7,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001154,Idleb,Idleb,Kelly,Khansa'a ,"36.1188333760947,36.69511570595205",IS,154,133,135,165,587,0.8,0.8,1,1,1,0,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001155,Idleb,Idleb,Kelly,*Al Eoa'a,"36.11087446566671,36.67933501303196",IS,152,118,135,165,570,0.6,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001156,Idleb,Idleb,Kelly,* Abdo Esmael Land,"36.07577746734023,36.708337403833866",IS,47,43,33,27,150,1,0.8,1,0.5,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001157,Idleb,Idleb,Kelly,Al Diaa 7 ,"36.1063354,36.6684869",PC,420,330,490,400,1640,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP001158,Idleb,Idleb,Kelly, Al_Diaa 8,"36.13564,36.713728",PC,500,460,620,350,1930,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP001159,Idleb,Idleb,Kelly,l Yamamah,"36.10776050481945,36.71424748376012",IS,307,276,183,167,933,0.85,0,1,1,1,0.95,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP001160,Idleb,Idleb,Kelly,/ Sham 9,"36.10747702885419,36.720636170357466",IS,248,205,193,184,830,1,0,1,1,1,0,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001161,Idleb,Idleb,Kelly, Saraqeb,"36.110987453721464,36.7136993072927",IS,206,155,145,134,640,0.8,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001162,Idleb,Idleb,Kelly,Al Diaa 3 *,"36.1308245,36.7166191",PC,1820,1585,1900,1635,6940,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP001163,Idleb,Idleb,Kelly,Jabal Kelly ,"36.132143419235945,36.68356544338167",IS,362,382,311,277,1332,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001164,Idleb,Idleb,Kelly,Al_Sadaka,"36.116684968583286,36.71508215367794",IS,285,227,248,240,1000,0.8,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001165,Idleb,Idleb,Kelly,Al Wifak ,"36.116684968583286,36.71508215367794",IS,310,299,418,376,1403,0.85,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001166,Idleb,Idleb,Kelly,Al Halbah ,"36.11994376871735,36.71563753858209",IS,93,70,105,92,360,0.6,0.6,1,1,1,0,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001167,Idleb,Idleb,Kelly,Al Darablah,"36.11994376871735,36.71563753858209",IS,106,104,83,85,378,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001168,Idleb,Idleb,Kelly,Al Aamodiah,"36.11994376871735,36.71563753858209",IS,145,132,103,84,464,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001169,Idleb,Idleb,Kelly,Al Maasarah ,"36.11378839239478,36.68091030791402",IS,359,350,212,148,1069,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001173,Idleb,Idleb,Maaret Tamsrin,Al Teneyh Village,"36.04701953474432,36.67789357714355",PC,374,341,266,218,1199,1,0.75,0.5,0.5,1,0.5,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001174,Idleb,Idleb,Maaret Tamsrin,*D.O.F,"36.046660244464874,36.67672044597566",PC,101,92,72,59,324,1,0.75,0.5,0,0.3,0.5,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001175,Idleb,Idleb,Maaret Tamsrin,Al Shaikh Ali ,"36.046660244464874,36.67672044597566",IS,135,123,96,79,433,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001176,Idleb,Idleb,Maaret Tamsrin, Manssie 11,"36.068170429207385,36.67231399565935",IS,191,174,136,111,612,1,0.75,1,0,0.3,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001177,Idleb,Idleb,Maaret Tamsrin,Kafr Omeim ,"36.040525,36.629235",IS,130,121,110,93,454,0.08,0,1,1,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001178,Idleb,Idleb,Maaret Tamsrin,Al Ghadakha ,"36.010667,36.676893",IS,122,111,87,71,391,1,0.25,0.5,0,1,0.5,,1.Fully covered,3. Partially covered,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001062,Idleb,Idleb,Batenta,Batentah Camp's  Mass,"36.0069874394685,36.61811803467572",IS,212,193,151,124,680,1,0.5,1,0.5,0.3,0.5,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001063,Idleb,Idleb,Batenta,l-rahman ,"36.00749760400504,36.63817592896521",IS,81,74,58,47,260,1,0.5,1,0,0.5,0.5,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001064,Idleb,Idleb,Batenta,Al-mkdash,"36.00222509354353,36.637648874893785",IS,131,119,93,76,419,1,0.5,1,0,0.3,0.5,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001095,Idleb,Idleb,Hazano, the local council ,"36.08822316862643,36.718443129211664",IS,25,23,16,16,80,0.9,0.9,1,1,1,0,,2.Mostly covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001096,Idleb,Idleb,Hazano,l_shefa'a,"36.0749036539346,36.70834008604288",IS,65,60,60,55,240,0,0.7,1,0,0,0,,Not covered - N/A,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001097,Idleb,Idleb,Hazano,Al darwish,"36.077958941459656,36.709356643259525",IS,54,50,40,36,180,1,1,1,0,0,0.25,,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,3. Partially covered
CP001098,Idleb,Idleb,Hazano,bdo Al-zain Land,"36.07697943225503,36.70863948762417",IS,54,50,40,36,180,0.7,0,1,0.25,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,3. Partially covered,1.Fully covered,Not covered - N/A
CP001099,Idleb,Idleb,Hazano,tan Organization ,"36.08515057247132,36.72075754031539",IS,31,28,22,18,99,1,0.8,1,0,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001100,Idleb,Idleb,Hazano,Al_tolol,"36.08420664444566,36.72704262658954",IS,200,160,150,140,650,0.9,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP001101,Idleb,Idleb,Hazano, Al_Ethad,"36.095096287317574,36.727793058380485",IS,100,90,70,60,320,1,0,1,1,1,0,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001102,Idleb,Idleb,Hazano,Al_Raean,"36.09584743157029,36.7288578953594",IS,168,150,132,127,577,0.8,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001103,Idleb,Idleb,Hazano,Al_Balat,"36.08911462593824,36.708409152925014",IS,240,220,230,200,890,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001104,Idleb,Idleb,Hazano,amar _Elzein,"36.089417967014015,36.70742972753942",IS,59,52,65,56,232,0.8,0,1,1,1,0,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001105,Idleb,Idleb,Hazano,kmat Laila Land,"36.09159839339554,36.71568523161113",IS,24,20,13,13,70,1,0,1,0,0,0,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001106,Idleb,Idleb,Hazano,Moaz Mosque,"36.09342271462083,36.71795781701803",IS,41,37,29,24,131,1,0.8,1,0,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001107,Idleb,Idleb,Hazano,n Organizations,"36.08236208092421,36.71891150996089",IS,62,57,44,36,199,1,0.8,1,0,0.5,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001108,Idleb,Idleb,Hazano,h of the new stadium,"36.07929874677211,36.720176842063665",IS,133,128,101,96,458,1,0.8,0,0,0,0,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001109,Idleb,Idleb,Hazano,j Ibrahim Al_saleh Land,"36.08162719756365,36.71836375258863",IS,31,28,22,18,99,1,0.8,1,0.5,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001208,Idleb,Idleb,Shekh Bahr,*Al-Omran,"36.056810561567545,36.56654058024287",IS,49,50,36,36,171,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001209,Idleb,Idleb,Shekh Bahr,Al Rahmaa1,"36.049079303629696,36.56591713428497",IS,320,333,291,261,1205,0.07,0,1,0.5,1,0,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001210,Idleb,Idleb,Shekh Bahr, Qqaheraa,"36.0441533010453,36.58169330097735",IS,96,82,100,79,357,0.06,0,1,0,0,0,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001211,Idleb,Idleb,Shekh Bahr,Nasaem Alkhair,"36.0441533010453,36.58169330097735",IS,229,209,163,134,735,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001212,Idleb,Idleb,Shekh Bahr,Al Sader,"36.56876,36.02634",IS,836,761,595,488,2680,1,0.25,1,0,0.3,0.5,,1.Fully covered,3. Partially covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001112,Idleb,Idleb, Kafrehmul,Al Diaa 6,"36.056444,36.694159",PC,550,490,640,520,2200,1,1,0,0,0,1,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP001113,Idleb,Idleb, Kafrehmul, Al-Obead,"36.04467503260821,36.691807536408305",IS,197,179,140,115,631,1,0.75,1,0.5,0.3,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001114,Idleb,Idleb, Kafrehmul,Abo Shhab ,"36.04704711120576,36.693211421370506",IS,253,230,180,147,810,1,0.75,1,0.5,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001115,Idleb,Idleb, Kafrehmul,Al-Firin,"36.04461493436247,36.690429635345936",IS,140,128,100,82,450,1,0.5,1,0,0.3,0.5,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001116,Idleb,Idleb, Kafrehmul,Al- Harth  Maaratah,"36.04774821549654,36.69133245013654",IS,337,307,240,197,1081,1,0.75,1,0,0.3,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001117,Idleb,Idleb, Kafrehmul,Al-Wedad,"36.06097305659205,36.686908062547445",IS,98,89,70,57,314,1,0.75,1,0,0.3,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001118,Idleb,Idleb, Kafrehmul,aban Factory,"36.050786320120096,36.69324235059321",IS,328,298,233,191,1050,1,0.75,1,0.5,0.3,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001119,Idleb,Idleb, Kafrehmul,Al- Salam,"36.06294146273285,36.68488383293152",IS,80,73,57,47,257,1,0.75,1,0,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001120,Idleb,Idleb, Kafrehmul,Al-Sowan,"36.06301513966173,36.68382251635194",IS,97,88,69,56,310,1,0.75,1,0,0.3,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001121,Idleb,Idleb, Kafrehmul,Al_Fahed,"36.07079061213881,36.71106504276395",IS,31,28,22,18,99,1,0.8,1,0.5,0.3,1,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,1.Fully covered
CP001122,Idleb,Idleb, Kafrehmul, Sabron,"36.043374706059694,36.699117394164205",IS,178,162,127,104,571,1,0.75,1,0.5,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001123,Idleb,Idleb, Kafrehmul,Al_Dohaim,"36.07061983086169,36.70976400375366",IS,125,114,89,73,401,1,0.8,1,0.5,0.3,1,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,1.Fully covered
CP001124,Idleb,Idleb, Kafrehmul, Okhuwah,"36.0428701993078,36.69880349189043",IS,101,92,72,59,324,1,0.75,1,0,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001125,Idleb,Idleb, Kafrehmul,*Al_Moho,"36.07016402296722,36.70495497062802",IS,218,199,155,127,699,1,0.8,1,0.5,0.3,1,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,1.Fully covered
CP001126,Idleb,Idleb, Kafrehmul,Al-Hussien,"36.04413557332009,36.700044348835945",IS,47,43,33,27,150,1,0.75,1,0,0.3,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001127,Idleb,Idleb, Kafrehmul,lsarow ,"36.04759097099304,36.70099971815944",IS,44,40,31,25,140,1,0.5,1,0,0.3,0.5,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001128,Idleb,Idleb, Kafrehmul,Al Aameriah,"36.04759097099304,36.70099971815944",IS,76,70,54,45,245,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001129,Idleb,Idleb, Kafrehmul,Tafas,"36.04759097099304,36.70099971815944",IS,182,166,130,106,584,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001130,Idleb,Idleb, Kafrehmul, Al_Dahok,"36.06859153602272,36.703535662963986",IS,62,57,44,36,199,1,0.8,1,0.5,1,1,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP001131,Idleb,Idleb, Kafrehmul,asmet Amal,"36.074469429440796,36.70601989142597",IS,187,170,133,109,599,1,0.8,1,0.5,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001132,Idleb,Idleb, Kafrehmul, Hijra(kafryahmul),"36.07235689647496,36.70533835887909",IS,62,57,44,36,199,1,0.8,0.5,0,0.3,1,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,3. Partially covered,1.Fully covered
CP001086,Idleb,Idleb,Haranbush,Zamar(Harbanush) ,"36.07235689647496,36.70533835887909",IS,142,135,130,102,509,0.07,0,1,0,0,0,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001087,Idleb,Idleb,Haranbush, Alumran,"36.07235689647496,36.70533835887909",IS,402,366,176,245,1189,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001088,Idleb,Idleb,Haranbush,Milad,"36.07235689647496,36.70533835887909",IS,163,152,140,105,560,0.06,0,0,0,0,0,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001089,Idleb,Idleb,Haranbush,Mazraeat alshaykh hasan,"36.07235689647496,36.70533835887909",IS,75,69,80,55,279,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001090,Idleb,Idleb,Haranbush,Khan alsubul ,"36.045231,36.632131",IS,83,76,71,68,298,0.08,0,0.89,1,1,0,,3. Partially covered,Not covered - N/A,2.Mostly covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP001143,Idleb,Idleb,Kafr Nabi,Alper,"36.04887294117361,36.60271276719868",IS,20,26,15,18,79,1,0.5,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP001084,Idleb,Idleb,Maaret Tamsrin,Maryam,"36.02981433738023,36.69269274920225",IS,6,8,5,5,24,1,0,0,0,0,0,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001198,Idleb,Idleb,Maaret Tamsrin,Ghurbaa Alsham,"36.02981433738023,36.69269274920225",IS,287,261,204,167,919,1,0.75,1,0.5,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001111,Idleb,Idleb,Idleb,University,"35.942233968526125,36.63395429961383",IS,296,270,211,173,950,1,0.75,1,0,0.3,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001078,Idleb,Idleb,Idleb,The Hadikha,"35.984535003080964,36.701579159125686",IS,34,31,24,20,109,1,0.5,1,0,1,0.5,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001079,Idleb,Idleb,Idleb,Al-Yaman,"35.966229387559,36.67166498489678",IS,203,185,144,118,650,1,0.5,1,0.5,1,0.5,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001080,Idleb,Idleb,Idleb,Hafedat Aeshaa,"35.99681579042226,36.70705120079219",IS,41,37,29,24,131,1,0.75,1,0.5,1,0.5,,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001081,Idleb,Idleb,Idleb,eshaa bent Abo Bakr,"35.9777844697237,36.70310433022678",IS,47,43,33,27,150,1,0.5,1,0.5,1,0.5,,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001082,Idleb,Idleb,Idleb,Taif* ,"35.9777844697237,36.70310433022678",IS,230,284,319,335,1168,1,1,0,0,0,0,,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001083,Idleb,Idleb,Idleb,Nadi Alfurusiah * ,"35.964111,36.682399",IS,133,121,94,77,425,0.3,0.25,0.5,0,0.3,0.5,,3. Partially covered,3. Partially covered,Not covered - N/A,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001147,Idleb,Idleb,Idleb,Kafruhin,"35.964111,36.682400",IS,421,383,300,246,1350,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001170,Idleb,Ariha,Ariha,Korin*,"35.84535002242774,36.55576572753489",IS,156,142,111,91,500,1,0.8,0.5,0,0.5,0.5,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001172,Idleb,Ariha,Ariha,Ma'ar Tab'i,"35.81766086630523,36.65195619687438",IS,62,57,44,36,199,1,0.8,0.5,0,0.5,0.5,,1.Fully covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001179,Idleb,Ariha,Ariha,Alfiha'*,"35.81022385507822,36.53370405547321",IS,187,170,133,109,599,0.5,0.8,0.5,0,0.5,0.5,,Not covered - N/A,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001074,Idleb,Jisr-Ash-Shugur,Darkosh,Al Sad* ,"35.98612728871653,36.332180361109586",IS,29,32,47,50,158,0.7,0.45,0.87,0.46,0.84,0.61,,2.Mostly covered,3. Partially covered,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered
CP001223,Idleb,Jisr-Ash-Shugur,Darkosh,Al Sediek,"35.97556,36.33525",IS,0,0,0,0,0,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001224,Idleb,Jisr-Ash-Shugur,Darkosh,Aisha Alsidek,"35.97556,36.33525",IS,306,278,218,178,980,1,0.25,0.5,0,0.3,0.5,,1.Fully covered,3. Partially covered,Not covered - N/A,Not covered - N/A,3. Partially covered,Not covered - N/A
CP001205,Idleb,Jisr-Ash-Shugur,Darkosh,Newdi*,"35.90460215705341,36.376115734419166",IS,114,101,83,1,299,0.9,0.35,0.85,0.88,0.85,0.85,,2.Mostly covered,3. Partially covered,2.Mostly covered,2.Mostly covered,2.Mostly covered,2.Mostly covered
CP001094,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Hatya* ,"35.93290595490114,36.3148215606474",IS,36,41,39,37,153,0.45,0.38,0.15,0.13,0.2,0.4,,3. Partially covered,3. Partially covered,3. Partially covered,3. Partially covered,3. Partially covered,3. Partially covered
CP001240,Aleppo,Azaz,Azaz,Qarah Kupri ,"36.634419,37.263602",PC,749,724,568,543,2584,0,0,1,0,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001256,Aleppo,Azaz,Azaz,Ehteimlat,"36.567253,37.241746",IS,548,529,415,396,1888,0,0,1,0,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001321,Aleppo,Azaz,Azaz,Dar Alkiram ,"36.58520231664029,37.31670040999379",IS,338,326,256,244,1164,0,0,0.5,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP001241,Aleppo,Jebel Saman,Atareb,Al Broj(Batbu) ,"36.151667,36.74157",IS,1153,1113,875,835,3976,0,0,1,0,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001242,Aleppo,Jebel Saman,Atareb,Al Mathana ,"36.128174,36.726991",IS,484,467,367,350,1668,0,0,1,0,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP001243,Aleppo,Jebel Saman,Atareb,Halab Alshahbaa (Batbu) ,"36.133716,36.728974",IS,220,212,167,159,758,0,0,1,0,0,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
